make_model,price,body_type,warranty,mileage,gearbox,fuel_type,colour,seats,engine_size,gears,co2_emissions,drivetrain,non_smoker,emission_sticker,upholstery,power_kW,fuel_consumption_comb,age,safety_security_package,comfort_convenience_package,ent_media_package
Dacia Sandero,17490.0, Sedan,Yes,9.0,Automatic,Benzine,White,5.0,999.0,5.0,114.0,Front,Yes,Green,Cloth,67.0,5.2,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,17490.0, Sedan,Yes,8.0,Automatic,Benzine,White,5.0,999.0,5.0,114.0,Front,Yes,Green,alcantara,67.0,5.2,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,17490.0, Sedan,Yes,41.0,Manual,Benzine,Blue,5.0,999.0,5.0,115.0,Front,Yes,Green,Part leather,67.0,5.1,0.0,Advanced,Advanced,Advanced
Dacia Sandero,17490.0, Sedan,Yes,7.0,Automatic,Benzine,White,5.0,999.0,5.0,114.0,Front,Yes,No sticker,alcantara,67.0,5.2,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,16990.0, Sedan,Yes,10.0,Manual,Benzine,Silver,5.0,999.0,5.0,115.0,Front,Yes,No sticker,Cloth,67.0,5.1,0.0,Advanced,Advanced,Advanced
Dacia Sandero,17490.0, Sedan,Yes,15.0,Manual,Benzine,Blue,5.0,999.0,5.0,115.0,Front,Yes,Green,Cloth,67.0,5.1,0.0,Advanced,Advanced,Advanced
Dacia Sandero,17490.0, Sedan,Yes,9.0,Manual,Benzine,Blue,5.0,999.0,5.0,115.0,Front,Yes,Green,Cloth,67.0,5.1,0.0,Advanced,Advanced,Advanced
Dacia Sandero,16990.0, Sedan,Yes,10.0,Manual,Benzine,Grey,5.0,999.0,5.0,115.0,Front,Yes,Green,Cloth,67.0,5.1,0.0,Advanced,Advanced,Advanced
Dacia Sandero,16990.0, Sedan,Yes,13.0,Manual,Benzine,Blue,5.0,999.0,5.0,115.0,Front,Yes,Green,Cloth,67.0,5.1,0.0,Advanced,Advanced,Advanced
Dacia Sandero,17490.0, Sedan,Yes,9.0,Automatic,Benzine,White,5.0,999.0,5.0,114.0,Front,Yes,Green,Part leather,67.0,5.2,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,17490.0, Sedan,Yes,18.0,Automatic,Benzine,White,5.0,999.0,5.0,114.0,Front,Yes,Green,Cloth,67.0,5.2,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,17490.0, Sedan,Yes,17.0,Manual,Benzine,Blue,5.0,999.0,5.0,115.0,Front,Yes,Green,Other,67.0,5.1,0.0,Advanced,Advanced,Advanced
Dacia Sandero,15440.0, Sedan,No,12.0,Manual,Benzine,Grey,5.0,999.0,5.0,120.0,Front,No,Green,Cloth,67.0,4.8,0.0,Advanced,Advanced,Basic
Dacia Sandero,17490.0, Sedan,Yes,10.0,Manual,Benzine,Blue,5.0,999.0,5.0,115.0,Front,Yes,Green,Full leather,67.0,5.1,0.0,Advanced,Advanced,Advanced
Dacia Sandero,16990.0, Sedan,Yes,11.0,Manual,Benzine,White,5.0,999.0,5.0,111.0,Front,Yes,Green,Cloth,67.0,4.8,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,16990.0, Sedan,Yes,9.0,Manual,Benzine,Silver,5.0,999.0,5.0,115.0,Front,Yes,Green,Full leather,67.0,5.1,0.0,Advanced,Advanced,Advanced
Dacia Sandero,17490.0, Sedan,Yes,10.0,Manual,Benzine,Blue,5.0,999.0,5.0,115.0,Front,Yes,No sticker,Cloth,67.0,5.1,0.0,Advanced,Advanced,Advanced
Dacia Sandero,16490.0, Sedan,Yes,29.0,Manual,Benzine,White,5.0,999.0,5.0,110.0,Front,Yes,No sticker,Cloth,67.0,4.8,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,16490.0, Sedan,Yes,7.0,Manual,Benzine,White,5.0,999.0,5.0,110.0,Front,Yes,Green,Velour,67.0,4.8,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,16490.0, Sedan,Yes,10.0,Manual,Benzine,White,5.0,999.0,5.0,110.0,Front,Yes,Green,alcantara,67.0,4.8,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,16990.0, Sedan,Yes,11.0,Manual,Benzine,Black,5.0,999.0,5.0,115.0,Front,Yes,Green,Full leather,67.0,5.1,0.0,Advanced,Advanced,Advanced
Dacia Sandero,16990.0, Sedan,Yes,9.0,Manual,Benzine,Grey,5.0,999.0,5.0,115.0,Front,Yes,Green,alcantara,67.0,5.1,0.0,Advanced,Advanced,Advanced
Dacia Sandero,16490.0, Sedan,Yes,9.0,Manual,Benzine,White,5.0,999.0,5.0,110.0,Front,Yes,Green,Cloth,67.0,4.8,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,16990.0, Sedan,Yes,8.0,Manual,Benzine,White,5.0,999.0,5.0,111.0,Front,Yes,Green,Other,67.0,4.8,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,16450.0, Sedan,Yes,10.0,Manual,Benzine,White,5.0,999.0,5.0,110.0,Front,Yes,Green,Cloth,67.0,4.8,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,16490.0, Sedan,Yes,8.0,Manual,Benzine,White,5.0,999.0,5.0,110.0,Front,Yes,Green,Cloth,67.0,4.8,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,16490.0, Sedan,Yes,9.0,Manual,Benzine,White,5.0,999.0,5.0,110.0,Front,Yes,Green,Cloth,67.0,4.8,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,16490.0, Sedan,Yes,0.0,Manual,Benzine,White,5.0,999.0,5.0,110.0,Front,Yes,Green,Cloth,67.0,4.8,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,16770.0, Sedan,Yes,1759.0,Manual,Benzine,Blue,5.0,999.0,6.0,109.0,Front,Yes,Green,Velour,67.0,4.5,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,17040.0, Sedan,Yes,7000.0,Manual,Benzine,Grey,5.0,999.0,6.0,108.0,Front,No,Green,Cloth,68.0,5.398701298701299,0.0,Advanced,Advanced,Enhanced
Dacia Sandero,16490.0, Sedan,Yes,5000.0,Manual,Benzine,White,5.0,999.0,6.0,108.0,Front,No,Green,Velour,68.0,5.398701298701299,0.0,Advanced,Advanced,Enhanced
Dacia Sandero,17900.0, Sedan,No,20.0,Manual,LPG,Silver,5.0,999.0,6.0,130.0,Front,No,No sticker,alcantara,67.0,5.8,0.0,Advanced,Enhanced,Advanced
Dacia Sandero,15950.0, Sedan,No,8449.0,Manual,Benzine,White,5.0,898.0,5.0,105.0,Front,No,Green,Cloth,66.43243243243244,5.398701298701299,0.0,Advanced,Advanced,Advanced
Dacia Sandero,19990.0, Sedan,No,10.0,Automatic,Benzine,Orange,5.0,999.0,5.0,140.0,Front,No,No sticker,Cloth,67.0,5.8,0.0,Basic,Advanced,Enhanced
Dacia Sandero,16500.0, Sedan,No,10.0,Manual,Benzine,Orange,5.0,898.0,5.0,105.0,Front,No,No sticker,Cloth,66.43243243243244,5.398701298701299,0.0,Advanced,Advanced,Advanced
Dacia Sandero,17590.0, Sedan,No,25.0,Manual,Benzine,White,5.0,999.0,6.0,108.0,Front,No,Green,Cloth,74.0,5.398701298701299,0.0,Advanced,Basic,Basic
Dacia Sandero,16390.0, Sedan,No,7500.0,Manual,Benzine,White,5.0,999.0,5.0,108.0,Front,No,Green,Cloth,66.43243243243244,5.398701298701299,0.0,Advanced,Advanced,Advanced
Dacia Sandero,14850.0, Sedan,No,1.0,Manual,LPG,Blue,5.0,998.0,5.0,127.0,Front,No,Green,alcantara,74.0,5.6,0.0,Advanced,Advanced,Advanced
Dacia Sandero,17989.0, Sedan,No,1980.0,Manual,Benzine,Orange,5.0,999.0,6.0,105.0,Front,No,Green,Part leather,74.0,6.7,0.0,Advanced,Advanced,Advanced
Dacia Sandero,18490.0, Sedan,No,15.0,Automatic,Benzine,Black,5.0,999.0,5.0,119.0,Front,Yes,Green,Cloth,67.0,5.2,0.0,Advanced,Advanced,Advanced
Dacia Sandero,19490.0, Sedan,No,10.0,Manual,Benzine,Grey,5.0,999.0,6.0,108.0,Front,Yes,Green,Part leather,74.0,5.398701298701299,0.0,Advanced,Advanced,Advanced
Dacia Sandero,19990.0, Sedan,No,15.0,Automatic,Benzine,Black,5.0,999.0,5.0,108.0,Front,Yes,Green,Cloth,67.0,5.398701298701299,0.0,Advanced,Advanced,Advanced
Dacia Sandero,17790.0, Sedan,No,12.0,Manual,Benzine,Orange,5.0,999.0,6.0,113.0,Front,No,Green,Full leather,67.0,4.9,0.0,Advanced,Advanced,Advanced
Dacia Sandero,17890.0, Sedan,No,31.0,Manual,Benzine,Orange,5.0,999.0,6.0,108.0,Front,Yes,Green,Full leather,67.0,5.398701298701299,0.0,Advanced,Advanced,Advanced
Dacia Spring,18490.0, Off-Road/Pick-up,No,5800.0,Automatic,Electric,Silver,4.0,1000.0,1.0,0.0,Front,No,No sticker,Cloth,32.0,3.447726939217437,0.0,Advanced,Advanced,Advanced
Dacia Spring,22980.0, Off-Road/Pick-up,No,5000.0,Automatic,Electric,White,4.0,1000.0,1.0,0.0,Front,Yes,Green,Part leather,33.0,3.447726939217437,0.0,Enhanced,Enhanced,Advanced
Dacia Spring,27044.0, Sedan,No,4990.0,Manual,Electric,Silver,4.0,1000.0,1.0,0.0,Front,No,No sticker,Cloth,33.0,3.447726939217437,0.0,Enhanced,Advanced,Advanced
Dacia Spring,18400.0, Sedan,Yes,1.0,Automatic,Electric,Grey,4.0,1000.0,1.0,0.0,Front,No,No sticker,Cloth,18.0,3.447726939217437,0.0,Enhanced,Advanced,Advanced
Fiat 500,17789.0, Compact,Yes,10.0,Manual,Benzine,Grey,4.0,999.0,6.0,105.0,Front,Yes,Green,Velour,51.0,4.6,0.0,Enhanced,Advanced,Advanced
Fiat 500,17289.0, Compact,No,10.0,Manual,Benzine,Black,4.0,999.0,6.0,105.0,Front,Yes,No sticker,Full leather,51.0,4.6,0.0,Enhanced,Enhanced,Advanced
Fiat 500,16689.0, Compact,No,1490.0,Manual,Benzine,Grey,4.0,999.0,6.0,105.0,Front,Yes,No sticker,Full leather,51.0,4.6,0.0,Enhanced,Enhanced,Advanced
Fiat 500,34160.0, Compact,Yes,10.0,Automatic,Benzine,Green,4.0,1242.0,1.0,0.0,Front,Yes,No sticker,Full leather,87.0,4.068,0.0,Advanced,Advanced,Enhanced
Fiat 500,15900.0, Compact,No,1.0,Manual,LPG,Black,4.0,1200.0,5.0,100.0,Front,No,Green,Velour,50.0,6.05,0.0,Enhanced,Enhanced,Advanced
Fiat 500,18400.0, Compact,No,1.0,Manual,Benzine,Black,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Enhanced,Enhanced,Advanced
Fiat 500,38970.0, Compact,Yes,1095.0,Automatic,Benzine,Black,4.0,1242.0,1.0,0.0,Front,Yes,Green,Full leather,87.0,4.068,0.0,Advanced,Advanced,Advanced
Fiat 500,17900.0, Compact,Yes,5.0,Manual,Benzine,Blue,4.0,999.0,6.0,88.0,Front,Yes,Green,Velour,51.0,3.9,0.0,Advanced,Enhanced,Advanced
Fiat 500,15590.0, Compact,Yes,1.0,Manual,Benzine,Grey,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Basic,Enhanced,Advanced
Fiat 500,19950.0, Compact,Yes,1.0,Manual,Benzine,White,4.0,999.0,6.0,94.0,Front,No,Green,Velour,51.0,4.068,0.0,Advanced,Enhanced,Advanced
Fiat 500,19999.0, Compact,Yes,15.0,Manual,Benzine,Grey,4.0,999.0,6.0,93.0,Front,Yes,Green,Full leather,51.0,4.1,0.0,Advanced,Advanced,Advanced
Fiat 500,18230.0, Compact,No,10.0,Manual,Benzine,Grey,4.0,999.0,6.0,88.0,Front,Yes,Green,Full leather,51.0,3.9,0.0,Basic,Advanced,Advanced
Fiat 500,17900.0, Compact,Yes,1.0,Manual,Benzine,Grey,4.0,999.0,6.0,88.0,Front,Yes,Green,Full leather,51.0,3.9,0.0,Enhanced,Enhanced,Advanced
Fiat 500,17200.0, Compact,Yes,1.0,Manual,Benzine,White,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Enhanced,Advanced,Advanced
Fiat 500,17790.0, Compact,Yes,10.0,Manual,Benzine,Red,4.0,999.0,6.0,88.0,Front,No,No sticker,alcantara,51.0,3.9,0.0,Advanced,Enhanced,Advanced
Fiat 500,17000.0, Compact,No,1.0,Manual,Benzine,White,4.0,999.0,6.0,88.0,Front,No,Green,Cloth,51.0,3.9,0.0,Advanced,Advanced,Advanced
Fiat 500,17200.0, Compact,No,1.0,Manual,Benzine,White,4.0,1242.0,6.0,112.0,Front,No,No sticker,Cloth,51.0,4.736868686868687,0.0,Basic,Basic,Enhanced
Fiat 500,17990.0, Compact,Yes,1.0,Manual,Benzine,White,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Advanced,Enhanced,Enhanced
Fiat 500,19999.0, Compact,Yes,10.0,Manual,Benzine,Red,4.0,999.0,6.0,93.0,Front,Yes,No sticker,Part leather,51.0,4.1,0.0,Advanced,Enhanced,Advanced
Fiat 500,15590.0, Compact,Yes,1.0,Manual,Benzine,Grey,4.0,999.0,6.0,88.0,Front,No,No sticker,alcantara,51.0,3.9,0.0,Basic,Enhanced,Advanced
Fiat 500,19599.0, Compact,Yes,15.0,Manual,Benzine,White,4.0,999.0,6.0,93.0,Front,Yes,Green,Part leather,51.0,4.1,0.0,Advanced,Advanced,Advanced
Fiat 500,17900.0, Compact,Yes,1.0,Manual,Benzine,Red,4.0,999.0,6.0,88.0,Front,Yes,No sticker,Full leather,51.0,3.9,0.0,Enhanced,Enhanced,Advanced
Fiat 500,17400.0, Compact,No,1.0,Manual,Benzine,Blue,4.0,999.0,6.0,88.0,Front,Yes,No sticker,Part leather,51.0,3.9,0.0,Advanced,Advanced,Advanced
Fiat 500,18390.0, Compact,Yes,10.0,Manual,LPG,White,4.0,1242.0,5.0,129.0,Front,No,Green,Part leather,51.0,5.6,0.0,Advanced,Advanced,Advanced
Fiat 500,17400.0, Compact,No,1.0,Manual,Benzine,Black,4.0,999.0,6.0,88.0,Front,Yes,No sticker,Part leather,51.0,3.9,0.0,Advanced,Advanced,Advanced
Fiat 500,16900.0, Compact,No,1.0,Manual,Benzine,Grey,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,52.0,3.9,0.0,Basic,Enhanced,Advanced
Fiat 500,16400.0, Convertible,Yes,4500.0,Manual,Benzine,White,4.0,999.0,5.0,108.0,Front,No,Green,Full leather,51.0,5.3,0.0,Advanced,Advanced,Advanced
Fiat 500,21990.0, Convertible,Yes,10.0,Manual,Benzine,Grey,4.0,999.0,6.0,108.0,Front,Yes,Green,Full leather,52.0,4.965909090909091,0.0,Advanced,Advanced,Advanced
Fiat 500,21999.0, Convertible,Yes,10.0,Manual,Benzine,Grey,4.0,999.0,6.0,108.0,Front,Yes,Green,Full leather,52.0,4.965909090909091,0.0,Advanced,Advanced,Advanced
Fiat 500,21990.0, Convertible,Yes,10.0,Manual,Benzine,Black,4.0,999.0,6.0,108.0,Front,Yes,Green,Full leather,52.0,4.965909090909091,0.0,Advanced,Advanced,Enhanced
Fiat 500,21990.0, Convertible,No,1.0,Manual,Benzine,Black,4.0,999.0,5.0,93.0,Front,No,Green,Cloth,51.0,4.1,0.0,Advanced,Enhanced,Advanced
Fiat 500,21999.0, Convertible,Yes,10.0,Manual,Benzine,Black,4.0,999.0,6.0,108.0,Front,Yes,Green,Full leather,52.0,4.965909090909091,0.0,Advanced,Advanced,Advanced
Fiat 500,21990.0, Convertible,No,1.0,Manual,Benzine,Blue,4.0,999.0,5.0,93.0,Front,No,Green,Part leather,51.0,4.1,0.0,Advanced,Enhanced,Advanced
Fiat 500,21990.0, Convertible,Yes,10.0,Manual,Benzine,Blue,4.0,999.0,6.0,108.0,Front,Yes,No sticker,Full leather,52.0,4.965909090909091,0.0,Advanced,Advanced,Advanced
Fiat 500,21990.0, Convertible,Yes,10.0,Manual,Benzine,White,4.0,999.0,6.0,108.0,Front,Yes,No sticker,Full leather,52.0,4.965909090909091,0.0,Advanced,Advanced,Advanced
Fiat 500,30100.0, Convertible,Yes,2000.0,Automatic,Benzine,White,4.0,1200.0,5.0,0.0,Front,No,Green,Full leather,87.0,4.05,0.0,Advanced,Advanced,Advanced
Fiat 500,20590.0, Convertible,No,10.0,Manual,Benzine,White,4.0,999.0,5.0,108.0,Front,No,Green,Full leather,51.0,3.9,0.0,Basic,Basic,Advanced
Fiat 500,22390.0, Convertible,No,5.0,Manual,Benzine,White,4.0,999.0,5.0,108.0,Front,No,Green,Full leather,51.0,3.9,0.0,Basic,Basic,Advanced
Fiat 500,31600.0, Convertible,Yes,6000.0,Automatic,Benzine,Grey,4.0,1200.0,1.0,0.0,Front,No,No sticker,Full leather,87.0,4.05,0.0,Advanced,Advanced,Advanced
Fiat 500,27000.0, Convertible,Yes,0.0,Automatic,Benzine,Red,4.0,1200.0,5.0,0.0,Front,No,Green,Full leather,24.0,4.05,0.0,Advanced,Advanced,Advanced
Fiat 500,33333.0, Coupe,No,1200.0,Automatic,Benzine,Green,4.0,1242.0,1.0,0.0,Front,Yes,Green,Full leather,87.0,5.0,0.0,Advanced,Advanced,Enhanced
Fiat 500,25700.0, Coupe,Yes,2400.0,Automatic,Benzine,Grey,5.0,1242.0,5.0,0.0,Front,Yes,No sticker,Full leather,70.0,5.0,0.0,Advanced,Advanced,Enhanced
Fiat 500,17979.0, Coupe,Yes,5.0,Manual,Benzine,Green,4.0,999.0,6.0,108.0,Front,No,Green,Full leather,51.0,5.08125,0.0,Enhanced,Advanced,Enhanced
Fiat 500,29985.0, Off-Road/Pick-up,Yes,11400.0,Automatic,Benzine,Blue,5.0,1332.0,6.0,140.0,Front,Yes,Green,Part leather,110.0,6.1,0.0,Advanced,Advanced,Enhanced
Fiat 500,15000.0, Sedan,Yes,1001.0,Manual,Benzine,Grey,5.0,1242.0,5.0,0.0,Front,No,Green,Cloth,51.0,4.1,0.0,Advanced,Advanced,Advanced
Fiat 500,25800.0, Sedan,Yes,5000.0,Automatic,Benzine,Grey,5.0,1242.0,5.0,0.0,Front,No,No sticker,Cloth,87.0,4.1,0.0,Advanced,Advanced,Advanced
Fiat 500,33500.0, Sedan,No,10.0,Manual,Benzine,Black,4.0,1368.0,5.0,218.0,Front,No,Green,Cloth,132.0,4.912068965517241,0.0,Enhanced,Advanced,Advanced
Fiat 500,21950.0, Sedan,No,1.0,Manual,Benzine,Blue,4.0,999.0,6.0,94.0,Front,No,Green,Cloth,51.0,4.1,0.0,Basic,Enhanced,Advanced
Fiat 500,16990.0, Sedan,Yes,4.0,Manual,Benzine,Grey,4.0,999.0,6.0,88.0,Front,Yes,Green,Cloth,51.0,5.542237091073075,0.0,Enhanced,Enhanced,Advanced
Fiat 500,19400.0, Sedan,Yes,10.0,Manual,Benzine,Black,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Enhanced,Enhanced,Advanced
Fiat 500,16400.0, Sedan,Yes,2000.0,Manual,Benzine,White,4.0,999.0,6.0,105.0,Front,No,Green,Full leather,51.0,4.6,0.0,Basic,Basic,Advanced
Fiat 500,18900.0, Sedan,Yes,10.0,Manual,Benzine,Grey,4.0,999.0,6.0,94.0,Front,No,Green,Full leather,51.0,4.1,0.0,Enhanced,Enhanced,Advanced
Fiat 500,19400.0, Sedan,Yes,10.0,Manual,Benzine,White,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Enhanced,Enhanced,Advanced
Fiat 500,13250.0, Sedan,No,1.0,Manual,Benzine,Red,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Enhanced,Basic,Advanced
Fiat 500,13850.0, Sedan,No,1.0,Manual,Benzine,White,4.0,999.0,6.0,88.0,Front,No,Green,Part leather,51.0,3.9,0.0,Enhanced,Basic,Advanced
Fiat 500,18700.0, Sedan,No,1.0,Manual,Benzine,Red,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Enhanced,Enhanced,Advanced
Fiat 500,18900.0, Sedan,Yes,10.0,Manual,Benzine,White,4.0,999.0,6.0,94.0,Front,No,Green,Full leather,51.0,4.1,0.0,Enhanced,Enhanced,Advanced
Fiat 500,16290.0, Sedan,No,10.0,Manual,Benzine,Black,4.0,999.0,6.0,88.0,Front,No,Green,Cloth,51.0,3.9,0.0,Enhanced,Enhanced,Advanced
Fiat 500,17490.0, Sedan,No,10.0,Manual,Benzine,Grey,4.0,999.0,5.0,106.0,Front,No,Green,Velour,52.0,4.912068965517241,0.0,Enhanced,Advanced,Advanced
Fiat 500,18700.0, Sedan,No,35.0,Manual,Benzine,White,4.0,1242.0,6.0,0.0,Front,No,Green,Cloth,70.0,4.1,0.0,Advanced,Advanced,Advanced
Fiat 500C,36645.0, Convertible,No,10.0,Automatic,Benzine,Green,4.0,1242.0,5.0,0.0,Front,No,Green,Part leather,87.0,4.134285714285714,0.0,Advanced,Advanced,Advanced
Fiat 500C,36995.0, Convertible,Yes,10.0,Automatic,Benzine,Green,4.0,1242.0,1.0,0.0,Front,Yes,Green,Cloth,87.0,4.134285714285714,0.0,Advanced,Advanced,Advanced
Fiat 500C,36645.0, Convertible,No,10.0,Automatic,Benzine,Gold,4.0,1242.0,5.0,0.0,Front,No,Green,Full leather,87.0,4.134285714285714,0.0,Advanced,Advanced,Advanced
Fiat 500C,35195.0, Convertible,Yes,10.0,Automatic,Benzine,Grey,4.0,1242.0,1.0,0.0,Front,Yes,No sticker,alcantara,87.0,4.134285714285714,0.0,Advanced,Advanced,Advanced
Fiat 500C,39900.0, Convertible,Yes,10.0,Automatic,Benzine,Blue,4.0,1242.0,1.0,0.0,Front,Yes,No sticker,Full leather,87.0,4.134285714285714,0.0,Advanced,Advanced,Advanced
Fiat 500C,36995.0, Convertible,Yes,10.0,Automatic,Benzine,Grey,4.0,1242.0,1.0,0.0,Front,Yes,No sticker,Part leather,87.0,4.134285714285714,0.0,Advanced,Advanced,Advanced
Fiat 500C,20389.0, Convertible,Yes,10.0,Manual,Benzine,Grey,4.0,999.0,6.0,108.0,Front,Yes,Green,Cloth,51.0,4.7,0.0,Enhanced,Advanced,Advanced
Fiat 500C,17890.0, Convertible,No,15.0,Manual,Benzine,Orange,4.0,999.0,5.0,108.0,Front,Yes,Green,Full leather,51.0,4.8,0.0,Advanced,Enhanced,Advanced
Fiat 500C,20589.0, Convertible,Yes,10.0,Manual,Benzine,Grey,4.0,999.0,6.0,108.0,Front,Yes,No sticker,Full leather,51.0,4.7,0.0,Enhanced,Advanced,Advanced
Fiat 500C,17590.0, Convertible,No,15.0,Manual,Benzine,Red,4.0,999.0,5.0,109.0,Front,Yes,Green,Full leather,51.0,4.8,0.0,Advanced,Enhanced,Advanced
Fiat 500C,19689.0, Convertible,Yes,10.0,Manual,Benzine,White,4.0,999.0,6.0,88.0,Front,Yes,Green,Cloth,51.0,3.9,0.0,Enhanced,Enhanced,Advanced
Fiat 500C,18989.0, Convertible,Yes,7545.0,Manual,Benzine,Grey,4.0,999.0,6.0,88.0,Front,Yes,Green,Full leather,51.0,3.9,0.0,Advanced,Advanced,Advanced
Fiat 500C,36995.0, Convertible,Yes,10.0,Automatic,Benzine,Gold,4.0,1242.0,1.0,0.0,Front,Yes,Green,Part leather,87.0,4.134285714285714,0.0,Advanced,Advanced,Advanced
Fiat 500C,18190.0, Convertible,No,15.0,Manual,Benzine,Black,4.0,999.0,5.0,109.0,Front,Yes,No sticker,Full leather,51.0,4.8,0.0,Advanced,Enhanced,Advanced
Fiat 500C,18190.0, Convertible,No,15.0,Manual,Benzine,Blue,4.0,999.0,5.0,109.0,Front,Yes,Green,Other,51.0,4.8,0.0,Advanced,Enhanced,Advanced
Fiat 500C,18190.0, Convertible,No,15.0,Manual,Benzine,Blue,4.0,999.0,5.0,109.0,Front,Yes,Green,Other,51.0,4.8,0.0,Advanced,Enhanced,Advanced
Fiat 500C,20890.0, Convertible,No,5.0,Manual,Benzine,White,4.0,999.0,6.0,93.0,Front,Yes,Green,Full leather,51.0,4.1,0.0,Advanced,Advanced,Advanced
Fiat 500C,19490.0, Convertible,Yes,10.0,Manual,Benzine,Black,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Advanced,Advanced,Advanced
Fiat 500C,20400.0, Convertible,No,1.0,Manual,Benzine,White,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,52.0,3.9,0.0,Enhanced,Enhanced,Advanced
Fiat 500C,38400.0, Convertible,Yes,10.0,Automatic,Benzine,White,4.0,1242.0,1.0,0.0,Front,Yes,Green,Full leather,87.0,4.134285714285714,0.0,Advanced,Advanced,Advanced
Fiat 500C,20350.0, Convertible,No,1.0,Manual,Benzine,White,4.0,999.0,6.0,88.0,Front,No,No sticker,Full leather,52.0,3.9,0.0,Enhanced,Enhanced,Advanced
Fiat 500C,21100.0, Convertible,No,1.0,Manual,Benzine,Grey,4.0,999.0,6.0,0.0,Front,No,Green,Full leather,51.0,4.134285714285714,0.0,Enhanced,Enhanced,Advanced
Fiat 500C,19450.0, Convertible,Yes,10.0,Manual,Benzine,Blue,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Enhanced,Enhanced,Advanced
Fiat 500C,20990.0, Convertible,Yes,4.0,Automatic,Benzine,Black,4.0,999.0,6.0,108.0,Front,No,Green,Full leather,51.0,4.8,0.0,Advanced,Advanced,Advanced
Fiat 500C,16990.0, Convertible,Yes,1.0,Manual,Benzine,Red,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Basic,Enhanced,Advanced
Fiat 500C,34995.0, Convertible,Yes,10.0,Automatic,Benzine,White,4.0,1242.0,1.0,0.0,Front,Yes,No sticker,Full leather,87.0,4.134285714285714,0.0,Advanced,Advanced,Advanced
Fiat 500C,16990.0, Convertible,Yes,1.0,Manual,Benzine,Red,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Basic,Enhanced,Advanced
Fiat 500C,21700.0, Convertible,No,10.0,Manual,Benzine,White,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Advanced,Advanced,Advanced
Fiat 500C,21700.0, Convertible,Yes,10.0,Manual,Benzine,White,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Advanced,Advanced,Advanced
Fiat 500C,16990.0, Convertible,Yes,1.0,Manual,Benzine,Black,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Basic,Enhanced,Advanced
Fiat 500C,16990.0, Convertible,Yes,1.0,Manual,Benzine,Blue,4.0,999.0,6.0,88.0,Front,No,Green,Cloth,51.0,3.9,0.0,Basic,Enhanced,Advanced
Fiat 500C,19450.0, Convertible,No,10.0,Manual,Benzine,Black,4.0,999.0,6.0,94.0,Front,No,No sticker,Full leather,51.0,4.134285714285714,0.0,Advanced,Enhanced,Advanced
Fiat 500C,20900.0, Convertible,No,1.0,Manual,Benzine,White,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,52.0,3.9,0.0,Enhanced,Enhanced,Advanced
Fiat 500C,19990.0, Convertible,No,10.0,Manual,Benzine,Blue,4.0,999.0,5.0,108.0,Front,No,No sticker,Cloth,52.0,4.8,0.0,Enhanced,Advanced,Advanced
Fiat 500C,16990.0, Convertible,Yes,1.0,Manual,Benzine,Grey,4.0,999.0,6.0,88.0,Front,No,Green,Full leather,51.0,3.9,0.0,Basic,Enhanced,Advanced
